          0         1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70
36  0.010857  0.030818 -0.005733  0.039024 -0.083214  0.104821 -0.008134 -0.079400  0.029331 -0.044798 -0.110081  0.031376  0.037291 -0.005941  0.144715  0.066869  0.192979  0.093745  0.117770  0.199486  0.156833  0.092060  0.171508  0.998625  0.307791  0.154711  0.190472  0.144639  0.066430  0.193007  0.093260  0.125627  0.195609  0.157180  0.094554  0.170909  1.000000  0.311435  0.153401  0.189743 -0.018271 -0.078810 -0.098591 -0.102626 -0.124382 -0.073209 -0.041462 -0.018220 -0.044952 -0.101504 -0.083895 -0.089927 -0.074269 -0.081841 -0.083224 -0.135478 -0.141973 -0.128764 -0.104399 -0.088654 -0.151939 -0.045055 -0.052461 -0.142844 -0.104592 -0.059549 -0.084745 -0.144660 -0.008547 -0.130231 -0.165121
37 -0.018098  0.030631 -0.057962  0.035443 -0.096971  0.071177 -0.076014 -0.114008  0.001357 -0.115157 -0.190902  0.011717 -0.001201 -0.049918  0.170165  0.077244  0.250128  0.104175  0.144742  0.256255  0.133644  0.120850  0.542462  0.305695  0.998208  0.331681  0.198394  0.170894  0.076806  0.252772  0.103741  0.153947  0.254038  0.136790  0.124412  0.542473  0.311435  1.000000  0.333253  0.198657  0.030435 -0.078097 -0.088760 -0.111619 -0.139705 -0.079244 -0.055358 -0.061833 -0.053837 -0.070509 -0.088218 -0.110933 -0.112854 -0.127660 -0.041431 -0.141782 -0.132773 -0.114038 -0.092397 -0.070262 -0.124109 -0.011136 -0.072281 -0.134916 -0.098482 -0.032811 -0.135075 -0.147954 -0.061867 -0.144987 -0.153120
38  0.065657  0.055097  0.062544  0.092474  0.053802  0.075105  0.062566  0.043444  0.071402  0.011765 -0.000376  0.056333  0.040595  0.023981  0.096782  0.032852  0.116776  0.190423  0.121118  0.226068  0.090888  0.092959  0.109232  0.154168  0.336511  0.996941  0.212229  0.095184  0.032077  0.113388  0.189261  0.117302  0.223577  0.088314  0.091823  0.107751  0.153401  0.333253  1.000000  0.211441  0.008670  0.000615 -0.030975  0.013198 -0.040561 -0.014464 -0.012270 -0.015551  0.020702  0.037479 -0.024554 -0.002328 -0.032886 -0.064036 -0.040190 -0.066335 -0.044889 -0.037136 -0.055826 -0.011334 -0.051522  0.020135 -0.002458 -0.059758 -0.040289 -0.007246 -0.070819 -0.088622  0.070742 -0.021177 -0.066352
39  0.042551  0.032616  0.022247  0.063403  0.028762  0.023986  0.109647  0.065114  0.053736  0.002402  0.012271  0.074480  0.033104  0.030162  0.246608  0.045904  0.101033  0.147446  0.039198  0.265374  0.162768  0.104634  0.098862  0.190054  0.201361  0.215693  0.999675  0.245841  0.045442  0.099746  0.146655  0.036994  0.265243  0.158257  0.102876  0.097748  0.189743  0.198657  0.211441  1.000000 -0.006385  0.025382 -0.014227 -0.008859 -0.025481  0.035425  0.045974  0.063129  0.065004  0.018938  0.011555  0.031346  0.042564 -0.028706 -0.044454 -0.002014  0.008869  0.024270  0.003890  0.017659  0.017006  0.057704  0.017435  0.025914  0.010449  0.028619 -0.032266 -0.063759  0.059477  0.026597  0.002859
40  0.213238  0.202709  0.185087  0.172261  0.159573  0.184183  0.174948  0.195635  0.189030  0.239579  0.189866  0.228225  0.237342  0.188120  0.027198  0.017277 -0.034151  0.020550  0.038631  0.030117  0.037350  0.037110  0.096476 -0.005714  0.042310  0.026472 -0.000327  0.021586  0.014441 -0.043651  0.018269  0.025258  0.022203  0.030135  0.031388  0.092541 -0.018271  0.030435  0.008670 -0.006385  1.000000  0.258784  0.252264  0.252550  0.204873  0.207721  0.267100  0.216201  0.203518  0.273457  0.240689  0.184271  0.227703  0.236744  0.499399  0.232785  0.229157  0.219082  0.207550  0.244444  0.257894  0.232500  0.236587  0.258325  0.193480  0.211970  0.160376  0.243820  0.280181  0.469669  0.363662
41  0.419550  0.201480  0.220625  0.199556  0.239172  0.135198  0.245038  0.249310  0.183871  0.255476  0.295491  0.233749  0.213582  0.219123  0.000904  0.013120 -0.064718  0.030515  0.042829 -0.001829  0.003951  0.082364  0.016646 -0.065479 -0.060851  0.018911  0.030797 -0.010217  0.010303 -0.076009  0.027874  0.022689 -0.007721 -0.006159  0.075128  0.012813 -0.078810 -0.078097  0.000615  0.025382  0.258784  1.000000  0.357440  0.336942  0.292362  0.246876  0.348448  0.270958  0.232796  0.336958  0.318141  0.249954  0.259710  0.290632  0.196669  0.546803  0.375948  0.322408  0.280480  0.267875  0.372946  0.261124  0.257885  0.379835  0.280419  0.227392  0.230628  0.367420  0.338855  0.591235  0.473384
42  0.196593  0.351738  0.205125  0.203194  0.179137  0.112228  0.213587  0.209111  0.235571  0.235961  0.256864  0.172041  0.166886  0.192617 -0.022649  0.018465 -0.038785 -0.003201  0.008052 -0.057635 -0.017062  0.061634  0.001139 -0.086303 -0.073974 -0.017275 -0.009956 -0.027894  0.013546 -0.049312 -0.005901 -0.007187 -0.062719 -0.025875  0.055553 -0.003774 -0.098591 -0.088760 -0.030975 -0.014227  0.252264  0.357440  1.000000  0.455883  0.396702  0.278941  0.376084  0.284792  0.274744  0.407723  0.359546  0.298606  0.272662  0.362414  0.213733  0.390428  0.602209  0.427017  0.356075  0.375208  0.443844  0.362281  0.330590  0.436020  0.328870  0.269629  0.241923  0.400481  0.296954  0.676968  0.562814
43  0.284861  0.263563  0.412488  0.249022  0.217206  0.187766  0.252501  0.245617  0.250186  0.296959  0.294191  0.255952  0.245157  0.225553 -0.002540 -0.013745 -0.078033  0.009921  0.033067 -0.050119 -0.032023  0.085075 -0.018910 -0.087140 -0.094783  0.033138 -0.002600 -0.010096 -0.017427 -0.099202  0.006616  0.014739 -0.058466 -0.042443  0.077952 -0.024128 -0.102626 -0.111619  0.013198 -0.008859  0.252550  0.336942  0.455883  1.000000  0.396146  0.213995  0.361449  0.214578  0.227508  0.372263  0.334769  0.235782  0.242852  0.319601  0.180216  0.340126  0.408564  0.576112  0.326607  0.239171  0.386789  0.251987  0.249887  0.341628  0.263160  0.185347  0.168996  0.323385  0.374824  0.625321  0.468287
44  0.125777  0.173244  0.141024  0.383287  0.260275  0.107819  0.247064  0.305498  0.200466  0.201953  0.355575  0.144124  0.143553  0.207834 -0.017331 -0.003500 -0.094501  0.022114  0.002121 -0.058341 -0.029813  0.080738 -0.029488 -0.113905 -0.119403 -0.028975 -0.021792 -0.020691 -0.005921 -0.101644  0.017030 -0.020082 -0.063236 -0.040008  0.071839 -0.033671 -0.124382 -0.139705 -0.040561 -0.025481  0.204873  0.292362  0.396702  0.396146  1.000000  0.302133  0.343217  0.289468  0.324674  0.409806  0.335630  0.356111  0.254066  0.344233  0.207001  0.375469  0.421476  0.413158  0.556122  0.349387  0.418008  0.355400  0.327049  0.430661  0.333768  0.279197  0.276569  0.438909  0.303540  0.656186  0.562344
45  0.071187  0.104419  0.058714  0.171987  0.397940  0.120872  0.233834  0.260713  0.127962  0.114119  0.276310  0.079210  0.078807  0.115525 -0.017080  0.101667 -0.085309  0.036766  0.005742 -0.002770 -0.005420  0.045674  0.055580 -0.067291 -0.063178 -0.008155  0.037392 -0.018993  0.100194 -0.088219  0.034494 -0.028188 -0.008041 -0.015068  0.038043  0.052915 -0.073209 -0.079244 -0.014464  0.035425  0.207721  0.246876  0.278941  0.213995  0.302133  1.000000  0.247377  0.348521  0.361822  0.256872  0.203975  0.342197  0.205394  0.203248  0.196608  0.269296  0.290495  0.247021  0.307287  0.486153  0.285486  0.384279  0.351153  0.294214  0.200597  0.301871  0.192670  0.275394  0.224180  0.520074  0.419964
46  0.195954  0.197564  0.191132  0.217022  0.236013  0.343422  0.244843  0.255304  0.219165  0.220919  0.250895  0.186702  0.183892  0.213657  0.007189  0.013486 -0.064129  0.032885  0.004625 -0.023114  0.026533  0.081738  0.033288 -0.029907 -0.040607  0.002438  0.050608  0.002005  0.010723 -0.073899  0.030014 -0.015491 -0.038144  0.016434  0.074324  0.028720 -0.041462 -0.055358 -0.012270  0.045974  0.267100  0.348448  0.376084  0.361449  0.343217  0.247377  1.000000  0.272269  0.269227  0.390546  0.307091  0.257421  0.275322  0.309344  0.233962  0.388211  0.389152  0.335504  0.306945  0.322702  0.596522  0.331350  0.287373  0.418848  0.288493  0.212254  0.259678  0.366001  0.317278  0.621310  0.515839
47  0.106644  0.096603  0.070050  0.180900  0.222376  0.085303  0.368435  0.255599  0.142019  0.117314  0.248955  0.080369  0.093861  0.139890 -0.015882  0.021356 -0.006105  0.054712  0.016790 -0.025166  0.025516  0.041589  0.050036 -0.012081 -0.047264 -0.009143  0.065448 -0.018732  0.020003 -0.009710  0.052328 -0.002083 -0.028966  0.010317  0.034102  0.047078 -0.018220 -0.061833 -0.015551  0.063129  0.216201  0.270958  0.284792  0.214578  0.289468  0.348521  0.272269  1.000000  0.361144  0.255188  0.227749  0.354218  0.229434  0.252580  0.194570  0.305519  0.307321  0.243911  0.297156  0.402541  0.302114  0.480891  0.376886  0.294670  0.222489  0.335343  0.207160  0.303563  0.223741  0.538424  0.439708
48  0.095440  0.117860  0.063843  0.183800  0.285067  0.119187  0.286470  0.394197  0.141278  0.112101  0.260381  0.062793  0.066909  0.145342 -0.015450  0.042877 -0.052257  0.044368 -0.004326  0.004104  0.028971  0.082860  0.012280 -0.039113 -0.038492  0.025463  0.066633 -0.018002  0.041224 -0.055478  0.041942 -0.028686 -0.001070  0.017155  0.071343  0.009335 -0.044952 -0.053837  0.020702  0.065004  0.203518  0.232796  0.274744  0.227508  0.324674  0.361822  0.269227  0.361144  1.000000  0.263972  0.225406  0.339923  0.258331  0.226663  0.163246  0.287333  0.283606  0.239360  0.272200  0.378221  0.265313  0.382051  0.469496  0.298421  0.176764  0.314964  0.223021  0.252977  0.235200  0.533499  0.409483
49  0.184158  0.192805  0.166946  0.182815  0.218602  0.114998  0.254962  0.251912  0.366321  0.248640  0.294171  0.194958  0.174386  0.204341 -0.012376 -0.003016 -0.074923  0.026068 -0.000635 -0.014196  0.001363  0.023750  0.011801 -0.088553 -0.053269  0.052462  0.023362 -0.017276 -0.005710 -0.083431  0.023649 -0.019298 -0.019251 -0.009156  0.016343  0.004163 -0.101504 -0.070509  0.037479  0.018938  0.273457  0.336958  0.407723  0.372263  0.409806  0.256872  0.390546  0.255188  0.263972  1.000000  0.340730  0.289526  0.269794  0.359020  0.241213  0.416458  0.454748  0.411962  0.350497  0.328254  0.486550  0.333910  0.312170  0.626827  0.338434  0.233323  0.250858  0.429823  0.308679  0.650917  0.571397
50  0.211446  0.218764  0.219019  0.216417  0.221571  0.132893  0.221660  0.250960  0.247639  0.401829  0.287805  0.203504  0.195055  0.187202 -0.017160 -0.010053 -0.034225  0.035400  0.034455 -0.010879  0.005830  0.079314 -0.016577 -0.062888 -0.071541 -0.008438  0.016514 -0.022790 -0.013109 -0.045475  0.032537  0.015763 -0.016701 -0.003314  0.072024 -0.021742 -0.083895 -0.088218 -0.024554  0.011555  0.240689  0.318141  0.359546  0.334769  0.335630  0.203975  0.307091  0.227749  0.225406  0.340730  1.000000  0.265545  0.291600  0.300271  0.186511  0.308970  0.344953  0.295534  0.267211  0.275171  0.349734  0.269931  0.241159  0.370956  0.509960  0.252623  0.231588  0.321163  0.327682  0.585979  0.457162
51  0.119819  0.154596  0.103767  0.215856  0.293406  0.104897  0.287940  0.292348  0.200607  0.162470  0.457438  0.149106  0.128292  0.190373  0.001872  0.002698 -0.030137  0.045985  0.045182  0.000226  0.017717  0.092911  0.015405 -0.081488 -0.084137  0.009363  0.034579 -0.001302  0.000537 -0.035448  0.043133  0.020427 -0.004340  0.005839  0.084420  0.011223 -0.089927 -0.110933 -0.002328  0.031346  0.184271  0.249954  0.298606  0.235782  0.356111  0.342197  0.257421  0.354218  0.339923  0.289526  0.265545  1.000000  0.261422  0.299254  0.168362  0.306715  0.296995  0.257997  0.281672  0.350939  0.296589  0.353582  0.329136  0.296677  0.238182  0.482364  0.228724  0.284892  0.291609  0.569307  0.433301
52  0.153012  0.110038  0.136148  0.132764  0.190829  0.103185  0.219054  0.210049  0.145854  0.174749  0.229543  0.322978  0.190766  0.151203 -0.011181  0.008371 -0.077829  0.008671 -0.014133  0.006478  0.009445  0.069530  0.007557 -0.065170 -0.099971 -0.007355  0.047377 -0.015254  0.006831 -0.084744  0.006910 -0.030512  0.002009  0.000408  0.063434  0.004516 -0.074269 -0.112854 -0.032886  0.042564  0.227703  0.259710  0.272662  0.242852  0.254066  0.205394  0.275322  0.229434  0.258331  0.269794  0.291600  0.261422  1.000000  0.263436  0.218101  0.330086  0.341430  0.260045  0.273215  0.302005  0.333676  0.280678  0.254069  0.352710  0.282485  0.248447  0.566978  0.309366  0.252855  0.519895  0.468840
53  0.246345  0.184894  0.218549  0.195878  0.271351  0.117949  0.276714  0.265480  0.187155  0.244610  0.307794  0.209227  0.201148  0.431574 -0.037418  0.011409 -0.060807 -0.017831 -0.004784 -0.052747 -0.003552  0.009541 -0.011814 -0.069083 -0.110152 -0.047178 -0.023545 -0.044003  0.008824 -0.071996 -0.020439 -0.027977 -0.058063 -0.014968  0.001711 -0.015717 -0.081841 -0.127660 -0.064036 -0.028706  0.236744  0.290632  0.362414  0.319601  0.344233  0.203248  0.309344  0.252580  0.226663  0.359020  0.300271  0.299254  0.263436  1.000000  0.198206  0.346764  0.354745  0.289567  0.321129  0.285840  0.365393  0.268901  0.249737  0.388227  0.238896  0.230781  0.217864  0.562521  0.343139  0.599890  0.475720
54  0.022810 -0.000136 -0.028328  0.005006  0.047815 -0.011947  0.053277  0.076909  0.018587  0.049753  0.077892  0.032644  0.004999  0.023936 -0.042664  0.026645 -0.055376  0.019413  0.005046 -0.020935 -0.009212  0.009664  0.060967 -0.080694 -0.037091 -0.037334 -0.044275 -0.043331  0.026643 -0.053838  0.019354  0.000997 -0.020487 -0.011411  0.007406  0.060583 -0.083224 -0.041431 -0.040190 -0.044454  0.499399  0.196669  0.213733  0.180216  0.207001  0.196608  0.233962  0.194570  0.163246  0.241213  0.186511  0.168362  0.218101  0.198206  1.000000  0.300758  0.303237  0.233478  0.274473  0.299489  0.325401  0.283384  0.286076  0.314085  0.270728  0.268707  0.232428  0.317849  0.038786  0.368926  0.500151
55  0.141652  0.023363  0.037819  0.078131  0.172070 -0.037859  0.166689  0.170542  0.071807  0.118865  0.233089  0.067865  0.079124  0.113040 -0.033912  0.018392 -0.112741  0.037702 -0.007889 -0.047164 -0.021031  0.034298  0.000017 -0.129372 -0.128968 -0.060526  0.000006 -0.037717  0.018063 -0.114535  0.036677 -0.022627 -0.045678 -0.027910  0.029313 -0.001480 -0.135478 -0.141782 -0.066335 -0.002014  0.232785  0.546803  0.390428  0.340126  0.375469  0.269296  0.388211  0.305519  0.287333  0.416458  0.308970  0.306715  0.330086  0.346764  0.300758  1.000000  0.552422  0.447746  0.424920  0.410653  0.546615  0.407590  0.380880  0.541841  0.415775  0.338455  0.361257  0.528657  0.149151  0.596773  0.716355
56  0.098887  0.104040  0.064617  0.090352  0.159663 -0.038709  0.179334  0.166572  0.090447  0.128642  0.223426  0.085794  0.067131  0.109307 -0.055352  0.013166 -0.096567  0.043059 -0.042407 -0.061134 -0.033357  0.027760  0.023154 -0.135359 -0.120459 -0.037837  0.010570 -0.058054  0.011710 -0.099766  0.041874 -0.056307 -0.059660 -0.040758  0.022882  0.021270 -0.141973 -0.132773 -0.044889  0.008869  0.229157  0.375948  0.602209  0.408564  0.421476  0.290495  0.389152  0.307321  0.283606  0.454748  0.344953  0.296995  0.341430  0.354745  0.303237  0.552422  1.000000  0.558321  0.513721  0.431302  0.610950  0.420804  0.381556  0.609545  0.450528  0.339076  0.372011  0.544595  0.157766  0.634062  0.782909
57  0.099506  0.117168  0.117579  0.115236  0.143740 -0.018231  0.157632  0.164743  0.118356  0.126976  0.216687  0.086654  0.076991  0.106483 -0.035388  0.004510 -0.102146  0.047972 -0.046153 -0.045927 -0.013915  0.038920  0.023092 -0.122225 -0.101951 -0.030075  0.026204 -0.038077  0.002872 -0.108069  0.046458 -0.058718 -0.045291 -0.020420  0.034113  0.020626 -0.128764 -0.114038 -0.037136  0.024270  0.219082  0.322408  0.427017  0.576112  0.413158  0.247021  0.335504  0.243911  0.239360  0.411962  0.295534  0.257997  0.260045  0.289567  0.233478  0.447746  0.558321  1.000000  0.491448  0.309355  0.497687  0.328412  0.315783  0.474160  0.357380  0.249647  0.262188  0.411191  0.167231  0.565965  0.659971
58 -0.015122  0.020924 -0.038826  0.135726  0.116565 -0.056000  0.133310  0.139143  0.014433  0.035216  0.176539  0.016448 -0.009080  0.058199 -0.042026  0.040143 -0.063604  0.020637 -0.034944 -0.055462 -0.026723  0.033191  0.037892 -0.102653 -0.082544 -0.054121  0.003654 -0.041687  0.039846 -0.061513  0.018841 -0.045118 -0.053215 -0.032225  0.029132  0.037594 -0.104399 -0.092397 -0.055826  0.003890  0.207550  0.280480  0.356075  0.326607  0.556122  0.307287  0.306945  0.297156  0.272200  0.350497  0.267211  0.281672  0.273215  0.321129  0.274473  0.424920  0.513721  0.491448  1.000000  0.406804  0.482010  0.398733  0.375353  0.494792  0.351485  0.351144  0.315008  0.467139  0.074821  0.543828  0.690167
59 -0.012442  0.048185 -0.034554  0.106529  0.185913  0.003821  0.153321  0.160573  0.055709  0.005360  0.153172  0.022689  0.000656  0.078603 -0.032212  0.089220 -0.048309  0.037366 -0.006460 -0.027028 -0.010650  0.012885  0.025986 -0.088459 -0.061616 -0.009473  0.017655 -0.031930  0.088534 -0.046460  0.035964 -0.022370 -0.027288 -0.016977  0.008160  0.024826 -0.088654 -0.070262 -0.011334  0.017659  0.244444  0.267875  0.375208  0.239171  0.349387  0.486153  0.322702  0.402541  0.378221  0.328254  0.275171  0.350939  0.302005  0.285840  0.299489  0.410653  0.431302  0.309355  0.406804  1.000000  0.410502  0.597190  0.539199  0.426112  0.319348  0.467057  0.322434  0.416468  0.093629  0.554295  0.642108
60  0.109832  0.077809  0.095396  0.112065  0.185393  0.054995  0.193460  0.197307  0.107447  0.174309  0.239823  0.101025  0.086858  0.128778 -0.044414  0.022042 -0.113021  0.043310 -0.051719 -0.065990 -0.017047  0.054102  0.024743 -0.142939 -0.110710 -0.043228  0.019200 -0.047391  0.020952 -0.117785  0.041836 -0.067875 -0.068611 -0.025030  0.048358  0.022504 -0.151939 -0.124109 -0.051522  0.017006  0.257894  0.372946  0.443844  0.386789  0.418008  0.285486  0.596522  0.302114  0.265313  0.486550  0.349734  0.296589  0.333676  0.365393  0.325401  0.546615  0.610950  0.497687  0.482010  0.410502  1.000000  0.405459  0.370781  0.623940  0.452521  0.297813  0.352614  0.549436  0.190915  0.639173  0.765929
61  0.013436  0.045321 -0.038267  0.115200  0.128293  0.013835  0.187231  0.183261  0.066291  0.027736  0.161686  0.040559  0.015341  0.063367  0.010271  0.094058 -0.030633  0.033609  0.013487 -0.004914  0.021792  0.044077  0.037196 -0.043643 -0.001388  0.023160  0.058028  0.009930  0.093412 -0.028616  0.032090  0.002623 -0.005533  0.014069  0.038731  0.035816 -0.045055 -0.011136  0.020135  0.057704  0.232500  0.261124  0.362281  0.251987  0.355400  0.384279  0.331350  0.480891  0.382051  0.333910  0.269931  0.353582  0.280678  0.268901  0.283384  0.407590  0.420804  0.328412  0.398733  0.597190  0.405459  1.000000  0.546489  0.406578  0.341932  0.457254  0.300566  0.383083  0.103234  0.547449  0.631941
62  0.013566  0.035597 -0.022926  0.093069  0.119173 -0.016517  0.149503  0.220694  0.068843  0.020905  0.179970  0.033587  0.025259  0.074136 -0.029259  0.072528 -0.013765  0.043799  0.004854 -0.037586 -0.021037  0.044448  0.006903 -0.051415 -0.062021  0.000189  0.018058 -0.029662  0.072020 -0.012563  0.042578 -0.005288 -0.036996 -0.027207  0.037997  0.005468 -0.052461 -0.072281 -0.002458  0.017435  0.236587  0.257885  0.330590  0.249887  0.327049  0.351153  0.287373  0.376886  0.469496  0.312170  0.241159  0.329136  0.254069  0.249737  0.286076  0.380880  0.381556  0.315783  0.375353  0.539199  0.370781  0.546489  1.000000  0.400107  0.325697  0.446572  0.277949  0.376136  0.101003  0.512335  0.604033
63  0.087141  0.052120  0.041760  0.097300  0.170314 -0.020901  0.192276  0.205904  0.131954  0.150061  0.237547  0.094180  0.066625  0.115365 -0.047511  0.010040 -0.117311  0.021131 -0.067262 -0.055598 -0.002030  0.021146  0.008835 -0.135108 -0.121763 -0.051938  0.027583 -0.049891  0.009310 -0.119302  0.019846 -0.082230 -0.054880 -0.009963  0.015094  0.006084 -0.142844 -0.134916 -0.059758  0.025914  0.258325  0.379835  0.436020  0.341628  0.430661  0.294214  0.418848  0.294670  0.298421  0.626827  0.370956  0.296677  0.352710  0.388227  0.314085  0.541841  0.609545  0.474160  0.494792  0.426112  0.623940  0.406578  0.400107  1.000000  0.488033  0.348519  0.404383  0.575968  0.166557  0.641674  0.781652
64  0.038448  0.032676  0.017407  0.063868  0.080558 -0.048969  0.084969  0.123309  0.079236  0.135046  0.168035  0.059088  0.028549  0.066639 -0.026761  0.015858 -0.068162  0.043700 -0.005897 -0.040294 -0.030945  0.032969 -0.011042 -0.097607 -0.089207 -0.035362  0.011165 -0.027819  0.015399 -0.068965  0.042867 -0.012811 -0.038301 -0.034453  0.029378 -0.012695 -0.104592 -0.098482 -0.040289  0.010449  0.193480  0.280419  0.328870  0.263160  0.333768  0.200597  0.288493  0.222489  0.176764  0.338434  0.509960  0.238182  0.282485  0.238896  0.270728  0.415775  0.450528  0.357380  0.351485  0.319348  0.452521  0.341932  0.325697  0.488033  1.000000  0.367340  0.333604  0.426539  0.096246  0.481215  0.638450
65 -0.016650 -0.002102 -0.050640  0.049997  0.102726 -0.048102  0.114939  0.128233  0.034124  0.010696  0.158091  0.034375  0.023390  0.046159 -0.015241  0.028354  0.000706  0.027872  0.007250 -0.011859 -0.023463  0.034346  0.058203 -0.059046 -0.023496 -0.004501  0.029182 -0.014822  0.028380  0.003317  0.027217 -0.001472 -0.009806 -0.028207  0.030612  0.057495 -0.059549 -0.032811 -0.007246  0.028619  0.211970  0.227392  0.269629  0.185347  0.279197  0.301871  0.212254  0.335343  0.314964  0.233323  0.252623  0.482364  0.248447  0.230781  0.268707  0.338455  0.339076  0.249647  0.351144  0.467057  0.297813  0.457254  0.446572  0.348519  0.367340  1.000000  0.257527  0.342409  0.060659  0.453326  0.561011
66  0.014471  0.021503 -0.006970  0.064261  0.127010 -0.022899  0.120093  0.149097  0.035938  0.037446  0.173654  0.089895  0.038592  0.044696 -0.034005  0.034143 -0.106800 -0.002490 -0.022948 -0.042592 -0.030795  0.044983 -0.000540 -0.082862 -0.125818 -0.063253 -0.031245 -0.034438  0.033838 -0.106293 -0.003344 -0.033936 -0.041742 -0.035752  0.040649 -0.001289 -0.084745 -0.135075 -0.070819 -0.032266  0.160376  0.230628  0.241923  0.168996  0.276569  0.192670  0.259678  0.207160  0.223021  0.250858  0.231588  0.228724  0.566978  0.217864  0.232428  0.361257  0.372011  0.262188  0.315008  0.322434  0.352614  0.300566  0.277949  0.404383  0.333604  0.257527  1.000000  0.363126  0.091618  0.419895  0.558329
67  0.106460  0.048688  0.080005  0.119885  0.177090 -0.002637  0.179045  0.180791  0.075415  0.147712  0.257157  0.103562  0.078330  0.184032 -0.046108  0.001713 -0.095484  0.012354 -0.016049 -0.073416 -0.035689  0.011800 -0.004054 -0.137049 -0.133733 -0.079852 -0.061688 -0.048997  0.001032 -0.099478  0.010766 -0.031268 -0.073554 -0.043079  0.006476 -0.005627 -0.144660 -0.147954 -0.088622 -0.063759  0.243820  0.367420  0.400481  0.323385  0.438909  0.275394  0.366001  0.303563  0.252977  0.429823  0.321163  0.284892  0.309366  0.562521  0.317849  0.528657  0.544595  0.411191  0.467139  0.416468  0.549436  0.383083  0.376136  0.575968  0.426539  0.342409  0.363126  1.000000  0.179134  0.606168  0.743956
68  0.735593  0.683591  0.751277  0.691183  0.667424  0.669649  0.674289  0.690433  0.701645  0.760062  0.705160  0.742721  0.747069  0.645218  0.073646  0.004488  0.002618  0.005220  0.166915  0.102756  0.018358  0.099764 -0.003367  0.031336 -0.019486  0.128360  0.078451  0.054254 -0.005067 -0.036139 -0.003960  0.111016  0.073958 -0.009459  0.079520 -0.017998 -0.008547 -0.061867  0.070742  0.059477  0.280181  0.338855  0.296954  0.374824  0.303540  0.224180  0.317278  0.223741  0.235200  0.308679  0.327682  0.291609  0.252855  0.343139  0.038786  0.149151  0.157766  0.167231  0.074821  0.093629  0.190915  0.103234  0.101003  0.166557  0.096246  0.060659  0.091618  0.179134  1.000000  0.506168  0.186061
69  0.325944  0.320945  0.301278  0.357997  0.408774  0.239765  0.426048  0.439118  0.351008  0.375155  0.489465  0.311025  0.286038  0.349965 -0.017396  0.023621 -0.098491  0.039313  0.024523 -0.035865  0.004841  0.105900  0.021643 -0.110669 -0.116574  0.003331  0.033858 -0.026061  0.019132 -0.113895  0.034570 -0.010212 -0.046426 -0.012736  0.093092  0.014325 -0.130231 -0.144987 -0.021177  0.026597  0.469669  0.591235  0.676968  0.625321  0.656186  0.520074  0.621310  0.538424  0.533499  0.650917  0.585979  0.569307  0.519895  0.599890  0.368926  0.596773  0.634062  0.565965  0.543828  0.554295  0.639173  0.547449  0.512335  0.641674  0.481215  0.453326  0.419895  0.606168  0.506168  1.000000  0.813033
70  0.084626  0.071171  0.037691  0.134213  0.206581 -0.026453  0.221702  0.240698  0.106982  0.138414  0.290289  0.099417  0.068216  0.136074 -0.053924  0.042245 -0.117539  0.044641 -0.034397 -0.067589 -0.029163  0.046690  0.029271 -0.158018 -0.136930 -0.058073  0.004595 -0.056246  0.041245 -0.119320  0.042873 -0.052251 -0.066670 -0.038312  0.039652  0.027042 -0.165121 -0.153120 -0.066352  0.002859  0.363662  0.473384  0.562814  0.468287  0.562344  0.419964  0.515839  0.439708  0.409483  0.571397  0.457162  0.433301  0.468840  0.475720  0.500151  0.716355  0.782909  0.659971  0.690167  0.642108  0.765929  0.631941  0.604033  0.781652  0.638450  0.561011  0.558329  0.743956  0.186061  0.813033  1.000000
